date,country_code,country,page,desc,prod_name,size,model,delivery,price,url
2016-02-01,th,Thailand,1,Dell 24 Monitor - E2416H Full HD 1920 x 1080 Resolution,Dell 24 Monitor,24,E2416H Full HD 1920 x 1080 Resolution,Manufacturer Part# 6T1M2,,http://accessories.dell.com/sna/category.aspx?c=th&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,th,Thailand,1,Dell 24 Monitor - P2416D,Dell 24 Monitor,24,P2416D,Manufacturer Part# XHR23,,http://accessories.dell.com/sna/category.aspx?c=th&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,th,Thailand,1,Dell 20 Monitor - P2016,Dell 20 Monitor,20,P2016,Manufacturer Part# XXF6G,,http://accessories.dell.com/sna/category.aspx?c=th&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,th,Thailand,2,Dell 22 Monitor - E2216H Full HD 1920 x 1080 Resolution,Dell 22 Monitor,22,E2216H Full HD 1920 x 1080 Resolution,Manufacturer Part# 3JC0D,,http://accessories.dell.com/sna/category.aspx?c=th&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=2
2016-02-01,th,Thailand,2,Dell 22 Monitor - S2216H,Dell 22 Monitor,22,S2216H,Manufacturer Part# 3207N,,http://accessories.dell.com/sna/category.aspx?c=th&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=2
2016-02-01,th,Thailand,2,Dell 20 Monitor - E2016H 1600 x 900 HD Resolution,Dell 20 Monitor,20,E2016H 1600 x 900 HD Resolution,Manufacturer Part# 3XP01,,http://accessories.dell.com/sna/category.aspx?c=th&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=2
2016-02-01,th,Thailand,2,Dell 19 Monitor - E1916H 1366 x 768 HD Resolution,Dell 19 Monitor,19,E1916H 1366 x 768 HD Resolution,Manufacturer Part# X15GW,,http://accessories.dell.com/sna/category.aspx?c=th&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=2
2016-02-01,th,Thailand,2,Dell UltraSharp U3415W 34  Curved Monitor,Dell UltraSharp U3415W 34  Curved Monitor,34,Dell UltraSharp U3415W 34  Curved Monitor,Manufacturer Part# DYT6J,,http://accessories.dell.com/sna/category.aspx?c=th&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=2
2016-02-01,th,Thailand,2,Dell 24 Ultra HD 4K Monitor,Dell 24 Ultra HD 4K Monitor,24,Dell 24 Ultra HD 4K Monitor,Manufacturer Part# PYNKW,,http://accessories.dell.com/sna/category.aspx?c=th&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=2
2016-02-01,th,Thailand,2,Dell UltraSharp 23 Multimedia Monitor - UZ2315H,Dell UltraSharp 23 Multimedia Monitor,23,UZ2315H,Manufacturer Part# 4CW26,,http://accessories.dell.com/sna/category.aspx?c=th&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=2
2016-02-01,th,Thailand,2,Dell UltraSharp 22 Multimedia Monitor - UZ2215H,Dell UltraSharp 22 Multimedia Monitor,22,UZ2215H,Manufacturer Part# 47P62,,http://accessories.dell.com/sna/category.aspx?c=th&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=2
2016-02-01,th,Thailand,2,Dell UltraSharp 25 Monitor - U2515H,Dell UltraSharp 25 Monitor,25,U2515H,Manufacturer Part# N0F9J,,http://accessories.dell.com/sna/category.aspx?c=th&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=2
2016-02-01,th,Thailand,2,Dell 27 Multimedia Full HD Monitor - S2715H,Dell 27 Multimedia Full HD Monitor,27,S2715H,Manufacturer Part# K4TPJ,,http://accessories.dell.com/sna/category.aspx?c=th&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=2
2016-02-01,th,Thailand,2,Dell 24 Widescreen Monitor with Built-In Speakers - S2415H,Dell 24 Widescreen Monitor with Built,24,In Speakers,Manufacturer Part# V6V3K,,http://accessories.dell.com/sna/category.aspx?c=th&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=2
2016-02-01,th,Thailand,2,Dell UltraSharp 24 Monitor - U2415,Dell UltraSharp 24 Monitor,24,U2415,Manufacturer Part# MJHXC,,http://accessories.dell.com/sna/category.aspx?c=th&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=2
2016-02-01,th,Thailand,3,Dell U2715H 27 Inch LED monitor - Widescreen 60Hz Monitor,Dell U2715H 27 Inch LED monitor,27,Widescreen 60Hz Monitor,Manufacturer Part# FM3K1,,http://accessories.dell.com/sna/category.aspx?c=th&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=3
2016-02-01,th,Thailand,3,Dell 27 Ultra HD 4K Monitor,Dell 27 Ultra HD 4K Monitor,27,Dell 27 Ultra HD 4K Monitor,Manufacturer Part# 8KVMC,,http://accessories.dell.com/sna/category.aspx?c=th&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=3
2016-02-01,th,Thailand,3,Dell UltraSharp UP2715K 27  Ultra HD 5K Monitor,Dell UltraSharp UP2715K 27  Ultra HD 5K Monitor,27,Dell UltraSharp UP2715K 27  Ultra HD 5K Monitor,Manufacturer Part# RFVRC,,http://accessories.dell.com/sna/category.aspx?c=th&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=3
2016-02-01,th,Thailand,3,Dell P2214H 22   Monitor,Dell P2214H 22   Monitor,22,Dell P2214H 22   Monitor,Manufacturer Part# T2HNM,,http://accessories.dell.com/sna/category.aspx?c=th&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=3
2016-02-01,th,Thailand,3,Dell 19 Monitor - P1914S,Dell 19 Monitor,19,P1914S,Manufacturer Part# 39YKW,,http://accessories.dell.com/sna/category.aspx?c=th&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=3
2016-02-01,th,Thailand,3,Dell 23 Monitor - P2314T Full HD Touch Monitor,Dell 23 Monitor,23,P2314T Full HD Touch Monitor,Manufacturer Part# DCYD6,,http://accessories.dell.com/sna/category.aspx?c=th&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=3
2016-02-01,th,Thailand,3,Dell UltraSharp 24 Monitor - U2414H,Dell UltraSharp 24 Monitor,24,U2414H,Manufacturer Part# 6KC2J,,http://accessories.dell.com/sna/category.aspx?c=th&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=3
2016-02-01,th,Thailand,3,Dell UltraSharp U3014 30   Monitor with PremierColor,Dell UltraSharp U3014 30   Monitor with PremierColor,30,Dell UltraSharp U3014 30   Monitor with PremierColor,Manufacturer Part# 4NWF5,,http://accessories.dell.com/sna/category.aspx?c=th&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=3
2016-02-01,th,Thailand,3,Dell P2714H 27   Monitor,Dell P2714H 27   Monitor,27,Dell P2714H 27   Monitor,Manufacturer Part# P5WYJ,,http://accessories.dell.com/sna/category.aspx?c=th&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=3
2016-02-01,th,Thailand,3,Dell Professional P2213 22  Monitor with LED,Dell Professional P2213 22  Monitor with LED,22,Dell Professional P2213 22  Monitor with LED,Manufacturer Part# CC2YH,,http://accessories.dell.com/sna/category.aspx?c=th&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=3
2016-02-01,th,Thailand,3,Dell S2240T 21.5   Touch Screen Monitor With Touch Capability,Dell S2240T 21.5   Touch Screen Monitor With Touch Capability,21.5,Dell S2240T 21.5   Touch Screen Monitor With Touch Capability,Manufacturer Part# TKDV5,,http://accessories.dell.com/sna/category.aspx?c=th&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=3
2016-02-01,th,Thailand,4,Dell 20 Monitor P2014H,Dell 20 Monitor P2014H,20,Dell 20 Monitor P2014H,Manufacturer Part# 3FC53,,http://accessories.dell.com/sna/category.aspx?c=th&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=4
2016-02-01,th,Thailand,4,Dell 17 Monitor - E1715S,Dell 17 Monitor,17,E1715S,Manufacturer Part# W4G39,,http://accessories.dell.com/sna/category.aspx?c=th&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=4
2016-02-01,th,Thailand,4,Dell P2314H 23   Monitor,Dell P2314H 23   Monitor,23,Dell P2314H 23   Monitor,Manufacturer Part# J05K4,,http://accessories.dell.com/sna/category.aspx?c=th&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=4
2016-02-01,th,Thailand,4,Dell P2414H 24   Monitor,Dell P2414H 24   Monitor,24,Dell P2414H 24   Monitor,Manufacturer Part# NRW4N,,http://accessories.dell.com/sna/category.aspx?c=th&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=4
2016-02-01,th,Thailand,4,Dell - UltraSharp U2412M 24 Monitor with LED,Dell,24,UltraSharp U2412M 24 Monitor with LED,Manufacturer Part# 670MJ,,http://accessories.dell.com/sna/category.aspx?c=th&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=4
2016-02-01,tk,Tokelau,1,Dell 24 Ultra HD 4K Monitor - P2415Q,Dell 24 Ultra HD 4K Monitor,24,P2415Q,Usually Ships Within 1-2 business days,,http://accessories.dell.com/sna/category.aspx?c=tk&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,tk,Tokelau,1,Dell 24 Monitor - S2415H,Dell 24 Monitor,24,S2415H,Usually Ships in 24 hours,259.99,http://accessories.dell.com/sna/category.aspx?c=tk&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,tk,Tokelau,1,Dell UltraSharp 27 Monitor - U2715H,Dell UltraSharp 27 Monitor,27,U2715H,Usually Ships in 24 hours,699.99,http://accessories.dell.com/sna/category.aspx?c=tk&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,tk,Tokelau,1,Dell UltraSharp 24 Monitor with PremierColor - U2413,Dell UltraSharp 24 Monitor with PremierColor,24,U2413,Usually Ships in 24 hours,549.99,http://accessories.dell.com/sna/category.aspx?c=tk&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,tk,Tokelau,1,Dell UltraSharp 24 Monitor - U2414H,Dell UltraSharp 24 Monitor,24,U2414H,Usually Ships in 24 hours,,http://accessories.dell.com/sna/category.aspx?c=tk&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,tk,Tokelau,1,Dell 24 Monitor - P2414H,Dell 24 Monitor,24,P2414H,Usually Ships in 1-3 days,,http://accessories.dell.com/sna/category.aspx?c=tk&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,tk,Tokelau,1,Dell UltraSharp 24 Monitor - U2412M,Dell UltraSharp 24 Monitor,24,U2412M,Usually Ships in 24 hours,369.99,http://accessories.dell.com/sna/category.aspx?c=tk&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,tl,Timor-Leste,1,Dell 24 Ultra HD 4K Monitor - P2415Q,Dell 24 Ultra HD 4K Monitor,24,P2415Q,Usually Ships Within 1-2 business days,,http://accessories.dell.com/sna/category.aspx?c=tl&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,tl,Timor-Leste,1,Dell 24 Monitor - S2415H,Dell 24 Monitor,24,S2415H,Usually Ships in 24 hours,259.99,http://accessories.dell.com/sna/category.aspx?c=tl&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,tl,Timor-Leste,1,Dell UltraSharp 27 Monitor - U2715H,Dell UltraSharp 27 Monitor,27,U2715H,Usually Ships in 24 hours,699.99,http://accessories.dell.com/sna/category.aspx?c=tl&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,tl,Timor-Leste,1,Dell UltraSharp 24 Monitor with PremierColor - U2413,Dell UltraSharp 24 Monitor with PremierColor,24,U2413,Usually Ships in 24 hours,549.99,http://accessories.dell.com/sna/category.aspx?c=tl&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,tl,Timor-Leste,1,Dell UltraSharp 24 Monitor - U2414H,Dell UltraSharp 24 Monitor,24,U2414H,Usually Ships in 24 hours,,http://accessories.dell.com/sna/category.aspx?c=tl&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,tl,Timor-Leste,1,Dell 24 Monitor - P2414H,Dell 24 Monitor,24,P2414H,Usually Ships in 1-3 days,,http://accessories.dell.com/sna/category.aspx?c=tl&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,tl,Timor-Leste,1,Dell UltraSharp 24 Monitor - U2412M,Dell UltraSharp 24 Monitor,24,U2412M,Usually Ships in 24 hours,369.99,http://accessories.dell.com/sna/category.aspx?c=tl&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,to,Tonga,1,Dell 24 Ultra HD 4K Monitor - P2415Q,Dell 24 Ultra HD 4K Monitor,24,P2415Q,Usually Ships Within 1-2 business days,,http://accessories.dell.com/sna/category.aspx?c=to&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,to,Tonga,1,Dell 24 Monitor - S2415H,Dell 24 Monitor,24,S2415H,Usually Ships in 24 hours,259.99,http://accessories.dell.com/sna/category.aspx?c=to&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,to,Tonga,1,Dell UltraSharp 27 Monitor - U2715H,Dell UltraSharp 27 Monitor,27,U2715H,Usually Ships in 24 hours,699.99,http://accessories.dell.com/sna/category.aspx?c=to&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,to,Tonga,1,Dell UltraSharp 24 Monitor with PremierColor - U2413,Dell UltraSharp 24 Monitor with PremierColor,24,U2413,Usually Ships in 24 hours,549.99,http://accessories.dell.com/sna/category.aspx?c=to&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,to,Tonga,1,Dell UltraSharp 24 Monitor - U2414H,Dell UltraSharp 24 Monitor,24,U2414H,Usually Ships in 24 hours,,http://accessories.dell.com/sna/category.aspx?c=to&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,to,Tonga,1,Dell 24 Monitor - P2414H,Dell 24 Monitor,24,P2414H,Usually Ships in 1-3 days,,http://accessories.dell.com/sna/category.aspx?c=to&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,to,Tonga,1,Dell UltraSharp 24 Monitor - U2412M,Dell UltraSharp 24 Monitor,24,U2412M,Usually Ships in 24 hours,369.99,http://accessories.dell.com/sna/category.aspx?c=to&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,tp,East Timor,1,Dell 24 Ultra HD 4K Monitor - P2415Q,Dell 24 Ultra HD 4K Monitor,24,P2415Q,Usually Ships Within 1-2 business days,,http://accessories.dell.com/sna/category.aspx?c=tp&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,tp,East Timor,1,Dell 24 Monitor - S2415H,Dell 24 Monitor,24,S2415H,Usually Ships in 24 hours,259.99,http://accessories.dell.com/sna/category.aspx?c=tp&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,tp,East Timor,1,Dell UltraSharp 27 Monitor - U2715H,Dell UltraSharp 27 Monitor,27,U2715H,Usually Ships in 24 hours,699.99,http://accessories.dell.com/sna/category.aspx?c=tp&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,tp,East Timor,1,Dell UltraSharp 24 Monitor with PremierColor - U2413,Dell UltraSharp 24 Monitor with PremierColor,24,U2413,Usually Ships in 24 hours,549.99,http://accessories.dell.com/sna/category.aspx?c=tp&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,tp,East Timor,1,Dell 24 Monitor - P2414H,Dell 24 Monitor,24,P2414H,Usually Ships in 1-3 days,,http://accessories.dell.com/sna/category.aspx?c=tp&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,tp,East Timor,1,Dell UltraSharp 24 Monitor - U2414H,Dell UltraSharp 24 Monitor,24,U2414H,Usually Ships in 24 hours,,http://accessories.dell.com/sna/category.aspx?c=tp&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,tp,East Timor,1,Dell UltraSharp 24 Monitor - U2412M,Dell UltraSharp 24 Monitor,24,U2412M,Usually Ships in 24 hours,369.99,http://accessories.dell.com/sna/category.aspx?c=tp&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,tv,Tuvalu,1,Dell 24 Ultra HD 4K Monitor - P2415Q,Dell 24 Ultra HD 4K Monitor,24,P2415Q,Usually Ships Within 1-2 business days,,http://accessories.dell.com/sna/category.aspx?c=tv&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,tv,Tuvalu,1,Dell 24 Monitor - S2415H,Dell 24 Monitor,24,S2415H,Usually Ships in 24 hours,259.99,http://accessories.dell.com/sna/category.aspx?c=tv&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,tv,Tuvalu,1,Dell UltraSharp 27 Monitor - U2715H,Dell UltraSharp 27 Monitor,27,U2715H,Usually Ships in 24 hours,699.99,http://accessories.dell.com/sna/category.aspx?c=tv&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,tv,Tuvalu,1,Dell UltraSharp 24 Monitor with PremierColor - U2413,Dell UltraSharp 24 Monitor with PremierColor,24,U2413,Usually Ships in 24 hours,549.99,http://accessories.dell.com/sna/category.aspx?c=tv&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,tv,Tuvalu,1,Dell UltraSharp 24 Monitor - U2414H,Dell UltraSharp 24 Monitor,24,U2414H,Usually Ships in 24 hours,,http://accessories.dell.com/sna/category.aspx?c=tv&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,tv,Tuvalu,1,Dell 24 Monitor - P2414H,Dell 24 Monitor,24,P2414H,Usually Ships in 1-3 days,,http://accessories.dell.com/sna/category.aspx?c=tv&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,tv,Tuvalu,1,Dell UltraSharp 24 Monitor - U2412M,Dell UltraSharp 24 Monitor,24,U2412M,Usually Ships in 24 hours,369.99,http://accessories.dell.com/sna/category.aspx?c=tv&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,tw,Taiwan Province of China,1,Dell UltraSharp 27 Monitor U2717D,Dell UltraSharp 27 Monitor U2717D,27,Dell UltraSharp 27 Monitor U2717D,Manufacturer Part# P34F9,26699.00,http://accessories.dell.com/sna/category.aspx?c=tw&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,tw,Taiwan Province of China,1,Dell 28 Monitor - S2817Q,Dell 28 Monitor,28,S2817Q,Manufacturer Part# TTH53,16499.00,http://accessories.dell.com/sna/category.aspx?c=tw&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,tw,Taiwan Province of China,1,Dell UltraSharp 24 InfinityEdge Monitor - U2417H,Dell UltraSharp 24 InfinityEdge Monitor,24,U2417H,Manufacturer Part# 5XH0T,10599.00,http://accessories.dell.com/sna/category.aspx?c=tw&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,tw,Taiwan Province of China,1,UP2516D - UltraSharp 25 Monitor with PremierColor,UP2516D,25,UltraSharp 25 Monitor with PremierColor,Manufacturer Part# JY0CJ,22899.00,http://accessories.dell.com/sna/category.aspx?c=tw&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,tw,Taiwan Province of China,1,Dell 27 Monitor - S2716DG,Dell 27 Monitor,27,S2716DG,Manufacturer Part# PV04G,25699.00,http://accessories.dell.com/sna/category.aspx?c=tw&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,tw,Taiwan Province of China,1,Dell UltraSharp 27 Monitor - UP2716D Monitor,Dell UltraSharp 27 Monitor,27,UP2716D Monitor,Manufacturer Part# TVWT9,32999.00,http://accessories.dell.com/sna/category.aspx?c=tw&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,tw,Taiwan Province of China,1,UP3216Q - UltraSharp 32 Ultra HD 4K Monitor with PremierColor,UP3216Q,32,UltraSharp 32 Ultra HD 4K Monitor with PremierColor,Manufacturer Part# C2MY9,80799.00,http://accessories.dell.com/sna/category.aspx?c=tw&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,tw,Taiwan Province of China,1,Dell 22 Monitor - E2216H Full HD 1920 x 1080 Resolution,Dell 22 Monitor,22,E2216H Full HD 1920 x 1080 Resolution,Manufacturer Part# 7WVTM,,http://accessories.dell.com/sna/category.aspx?c=tw&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,tw,Taiwan Province of China,1,Dell 19 Monitor - E1916H 1366 x 768 HD Resolution,Dell 19 Monitor,19,E1916H 1366 x 768 HD Resolution,Manufacturer Part# P9GK6,,http://accessories.dell.com/sna/category.aspx?c=tw&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,tw,Taiwan Province of China,1,Dell 22 Monitor - S2216M Full HD 1920 x 1080 Resolution,Dell 22 Monitor,22,S2216M Full HD 1920 x 1080 Resolution,Manufacturer Part# HMP1J,6559.00,http://accessories.dell.com/sna/category.aspx?c=tw&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,tw,Taiwan Province of China,1,Dell S2316H 23 Inch LED monitor - Widescreen 60Hz Full HD Monitor,Dell S2316H 23 Inch LED monitor,23,Widescreen 60Hz Full HD Monitor,Manufacturer Part# 49WVG,7959.00,http://accessories.dell.com/sna/category.aspx?c=tw&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,tw,Taiwan Province of China,2,Dell 22 Monitor - SE2216H Full HD 1920 x 1080 Resolution,Dell 22 Monitor,22,SE2216H Full HD 1920 x 1080 Resolution,Manufacturer Part# NHGG8,5709.00,http://accessories.dell.com/sna/category.aspx?c=tw&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=2
2016-02-01,tw,Taiwan Province of China,2,Dell 20 Monitor - E2016H 1600 x 900 HD Resolution,Dell 20 Monitor,20,E2016H 1600 x 900 HD Resolution,Manufacturer Part# P2X50,,http://accessories.dell.com/sna/category.aspx?c=tw&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=2
2016-02-01,tw,Taiwan Province of China,2,Dell 20 Monitor - P2016,Dell 20 Monitor,20,P2016,Manufacturer Part# DH6J4,,http://accessories.dell.com/sna/category.aspx?c=tw&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=2
2016-02-01,tw,Taiwan Province of China,2,Dell 23 Monitor - S2316M Full HD 1920 x 1080 Resolution,Dell 23 Monitor,23,S2316M Full HD 1920 x 1080 Resolution,Manufacturer Part# 4WC3H,7489.00,http://accessories.dell.com/sna/category.aspx?c=tw&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=2
2016-02-01,tw,Taiwan Province of China,2,Dell 20 Monitor - E2016,Dell 20 Monitor,20,E2016,Manufacturer Part# 9CD1G,,http://accessories.dell.com/sna/category.aspx?c=tw&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=2
2016-02-01,tw,Taiwan Province of China,2,Dell 27  Curved Monitor - SE2716H,Dell 27  Curved Monitor,27,SE2716H,Manufacturer Part# 3WP37,13999.00,http://accessories.dell.com/sna/category.aspx?c=tw&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=2
2016-02-01,tw,Taiwan Province of China,2,Dell 24 Monitor - P2416D,Dell 24 Monitor,24,P2416D,Manufacturer Part# 95RF4,,http://accessories.dell.com/sna/category.aspx?c=tw&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=2
2016-02-01,tw,Taiwan Province of China,2,Dell 24 Monitor - E2416H Full HD 1920 x 1080 Resolution,Dell 24 Monitor,24,E2416H Full HD 1920 x 1080 Resolution,Manufacturer Part# G0T4D,,http://accessories.dell.com/sna/category.aspx?c=tw&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=2
2016-02-01,tw,Taiwan Province of China,2,Dell 23 Monitor - E2316H Full HD 1920 x 1080 Resolution,Dell 23 Monitor,23,E2316H Full HD 1920 x 1080 Resolution,Manufacturer Part# 8PJX5,,http://accessories.dell.com/sna/category.aspx?c=tw&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=2
2016-02-01,tw,Taiwan Province of China,2,Dell 24 Monitor - SE2416H Full HD 1920 x 1080 Resolution,Dell 24 Monitor,24,SE2416H Full HD 1920 x 1080 Resolution,Manufacturer Part# NF5RK,7119.00,http://accessories.dell.com/sna/category.aspx?c=tw&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=2
2016-02-01,tw,Taiwan Province of China,2,Dell 27 Ultra HD 4K Monitor,Dell 27 Ultra HD 4K Monitor,27,Dell 27 Ultra HD 4K Monitor,Manufacturer Part# P36DN,26999.00,http://accessories.dell.com/sna/category.aspx?c=tw&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=2
